TEMPERATURA;FLUXO-SAIDA;ALTURA
28.138870;100.000000;1.492650
28.137474;100.000000;1.493206
28.137474;100.000000;1.493206
28.116247;100.000000;1.502444
28.116562;100.000000;1.502025
28.116924;100.000000;1.501812
28.119719;100.000000;1.500525
28.142794;100.000000;1.485294
28.142794;100.000000;1.485294
28.142153;100.000000;1.485631
28.142153;100.000000;1.485631
28.122599;100.000000;1.495062
28.122599;100.000000;1.495062
28.120708;100.000000;1.495731
28.120708;100.000000;1.495731
28.126183;100.000000;1.495000
28.133547;100.000000;1.491413
28.136271;100.000000;1.491413
28.145466;100.000000;1.488275
28.134449;100.000000;1.485650
28.134449;100.000000;1.485650
28.133078;100.000000;1.486206
28.133078;100.000000;1.486206
28.114214;100.000000;1.495644
28.113026;100.000000;1.496194
28.113510;100.000000;1.496187
28.113510;100.000000;1.496187
28.136280;100.000000;1.488881
28.136280;100.000000;1.488881
28.136280;100.000000;1.488881
28.140034;100.000000;1.485937
28.121830;100.000000;1.488275
28.119938;100.000000;1.488944
28.119938;100.000000;1.488944
28.119247;100.000000;1.489394
28.103207;100.000000;1.498369
28.102743;100.000000;1.498800
28.102743;100.000000;1.498800
28.101032;100.000000;1.499462
28.129322;100.000000;1.483613
28.129322;100.000000;1.483613
28.129322;100.000000;1.483613
28.129322;100.000000;1.483613
28.110182;100.000000;1.492881
28.109579;100.000000;1.493412
28.109579;100.000000;1.493412
28.108391;100.000000;1.493969
28.091497;100.000000;1.502294
28.091900;100.000000;1.502075
28.094131;100.000000;1.501175
28.095070;100.000000;1.500787
28.120132;100.000000;1.485538
28.118282;100.000000;1.486200
28.118454;100.000000;1.486200
28.117466;100.000000;1.486756
28.101313;100.000000;1.495963
28.101173;100.000000;1.496075
28.101173;100.000000;1.496075
28.099369;100.000000;1.496844
28.124897;100.000000;1.489481
28.124897;100.000000;1.489481
28.128799;100.000000;1.487069
28.128799;100.000000;1.487069
28.109585;100.000000;1.490669
28.110077;100.000000;1.490662
28.110077;100.000000;1.490662
28.108881;100.000000;1.491219
28.093540;100.000000;1.500213
28.092947;100.000000;1.500769
28.092947;100.000000;1.500769
28.092554;100.000000;1.501200
28.123171;100.000000;1.482787
28.120975;100.000000;1.483556
28.120975;100.000000;1.483556
28.120275;100.000000;1.484006
28.104013;100.000000;1.492906
28.103474;100.000000;1.493350
28.103474;100.000000;1.493350
28.101646;100.000000;1.494119
28.086760;100.000000;1.502344
28.089153;100.000000;1.501338
28.090034;100.000000;1.500975
28.093691;100.000000;1.499637
28.123943;100.000000;1.485100
28.123943;100.000000;1.485100
28.123941;100.000000;1.485419
28.123941;100.000000;1.485419
28.119890;100.000000;1.491863
28.119890;100.000000;1.491863
28.119270;100.000000;1.492625
28.119270;100.000000;1.492625
28.114895;100.000000;1.499656
28.114895;100.000000;1.499656
28.114416;100.000000;1.500075
28.114416;100.000000;1.500075
28.158577;100.000000;1.486619
28.158577;100.000000;1.486619
28.158951;100.000000;1.486825
28.158951;100.000000;1.486825
28.148956;100.000000;1.493981
28.148321;100.000000;1.494313
28.148132;100.000000;1.494419
28.148132;100.000000;1.494419
28.141230;100.000000;1.501450
28.141829;100.000000;1.501244
28.141829;100.000000;1.501244
28.145977;100.000000;1.500319
28.180473;100.000000;1.488175
28.180046;100.000000;1.488500
28.180046;100.000000;1.488500
28.180046;100.000000;1.488500
28.168112;100.000000;1.495531
28.167261;100.000000;1.495950
28.167261;100.000000;1.495950
28.166927;100.000000;1.496275
28.185400;100.000000;1.494125
28.188187;100.000000;1.493294
28.197355;100.000000;1.490538
28.197355;100.000000;1.490538
28.185005;100.000000;1.492006
28.183928;100.000000;1.492444
28.183928;100.000000;1.492444
28.184126;100.000000;1.492650
28.172487;100.000000;1.499219
28.171314;100.000000;1.499756
28.171314;100.000000;1.499756
28.170338;100.000000;1.500194
28.209642;100.000000;1.486225
28.209011;100.000000;1.486550
28.209011;100.000000;1.486550
28.207474;100.000000;1.487094
28.193428;100.000000;1.493587
28.192297;100.000000;1.494025
28.192297;100.000000;1.494025
28.191790;100.000000;1.494350
28.178177;100.000000;1.501181
28.178411;100.000000;1.501387
28.178411;100.000000;1.501387
28.178411;100.000000;1.501387
28.201580;100.000000;1.491050
28.201265;100.000000;1.491163
28.201265;100.000000;1.491163
28.198565;100.000000;1.491931
28.173733;100.000000;1.500725
28.172098;100.000000;1.501281
28.172098;100.000000;1.501281
28.171087;100.000000;1.501725
28.190540;100.000000;1.483694
28.190897;100.000000;1.483688
28.190897;100.000000;1.483688
28.189123;100.000000;1.484244
28.164358;100.000000;1.493212
28.163143;100.000000;1.493769
28.163143;100.000000;1.493769
28.162325;100.000000;1.494187
28.151499;100.000000;1.501025
28.151497;100.000000;1.501475
28.151497;100.000000;1.501475
28.151497;100.000000;1.501475
28.178993;100.000000;1.490669
28.177929;100.000000;1.491112
28.177929;100.000000;1.491112
28.175436;100.000000;1.491881
28.151955;100.000000;1.501206
28.151955;100.000000;1.501206
28.151152;100.000000;1.501637
28.148748;100.000000;1.502269
28.175444;100.000000;1.483219
28.174534;100.000000;1.483637
28.172945;100.000000;1.484181
28.172945;100.000000;1.484181
28.148935;100.000000;1.493719
28.148935;100.000000;1.493719
28.148216;100.000000;1.494138
28.148216;100.000000;1.494138
28.128071;100.000000;1.502225
28.130522;100.000000;1.501037
28.131472;100.000000;1.500631
28.135557;100.000000;1.499175
28.164812;100.000000;1.482606
28.164812;100.000000;1.482606
28.165144;100.000000;1.482813
28.165144;100.000000;1.482813
28.154352;100.000000;1.489969
28.154352;100.000000;1.490300
28.153488;100.000000;1.490406
28.153488;100.000000;1.490406
28.145655;100.000000;1.497200
28.144859;100.000000;1.497200
28.144678;100.000000;1.497744
28.144678;100.000000;1.497744
28.187666;100.000000;1.485319
28.187479;100.000000;1.485044
28.186565;100.000000;1.485144
28.186565;100.000000;1.485144
28.174555;100.000000;1.491575
28.173555;100.000000;1.492013
28.173555;100.000000;1.492013
28.173178;100.000000;1.492337
28.161739;100.000000;1.499169
28.162088;100.000000;1.499375
28.162088;100.000000;1.499375
28.161180;100.000000;1.499812
28.193266;100.000000;1.488031
28.192167;100.000000;1.488462
28.192167;100.000000;1.488462
28.189804;100.000000;1.489125
28.165924;100.000000;1.497988
28.164341;100.000000;1.498544
28.164341;100.000000;1.498544
28.163452;100.000000;1.498975
28.182709;100.000000;1.483812
28.182709;100.000000;1.483812
28.182709;100.000000;1.483812
28.182709;100.000000;1.483812
28.157404;100.000000;1.492644
28.156452;100.000000;1.493094
28.156452;100.000000;1.493094
28.155447;100.000000;1.493625
28.132160;100.000000;1.502944
28.131821;100.000000;1.502950
28.131821;100.000000;1.502950
28.131821;100.000000;1.502950
28.164597;100.000000;1.484750
28.164597;100.000000;1.484856
28.164597;100.000000;1.484856
28.164713;100.000000;1.485062
28.155155;100.000000;1.491656
28.154125;100.000000;1.492194
28.153463;100.000000;1.492525
28.153463;100.000000;1.492525
28.145342;100.000000;1.499450
28.145342;100.000000;1.499450
28.145342;100.000000;1.499450
28.145342;100.000000;1.499450
28.186922;100.000000;1.486025
28.186922;100.000000;1.486025
28.186922;100.000000;1.486025
28.184460;100.000000;1.487013
28.172447;100.000000;1.493619
28.172724;100.000000;1.493825
28.172724;100.000000;1.493825
28.172724;100.000000;1.493825
28.147118;100.000000;1.502856
28.148849;100.000000;1.501906
28.148849;100.000000;1.501906
28.152523;100.000000;1.500269
28.170427;100.000000;1.486344
28.168800;100.000000;1.486344
28.167803;100.000000;1.486788
28.167803;100.000000;1.486788
28.145350;100.000000;1.495881
28.144588;100.000000;1.496312
28.143156;100.000000;1.496869
28.143156;100.000000;1.496869
28.166405;100.000000;1.488650
28.170153;100.000000;1.485662
28.170153;100.000000;1.485662
28.170153;100.000000;1.485662
28.146294;100.000000;1.488731
28.146294;100.000000;1.488731
28.145636;100.000000;1.489069
28.145636;100.000000;1.489069
28.125816;100.000000;1.498475
28.125816;100.000000;1.498475
28.123941;100.000000;1.499138
28.123941;100.000000;1.499138
28.171225;100.000000;1.476425
28.171225;100.000000;1.476425
28.169025;100.000000;1.474450
28.169025;100.000000;1.474450
28.145390;100.000000;1.482262
28.144085;100.000000;1.482719
28.143938;100.000000;1.482819
28.143938;100.000000;1.482819
28.123808;100.000000;1.492231
28.122549;100.000000;1.492781
28.123018;100.000000;1.492775
28.123018;100.000000;1.492775
28.102871;100.000000;1.502581
28.102715;100.000000;1.502537
28.102715;100.000000;1.502537
28.103661;100.000000;1.501950
28.133305;100.000000;1.484575
28.131130;100.000000;1.485356
28.131130;100.000000;1.485356
28.130358;100.000000;1.485806
28.112953;100.000000;1.494781
28.112579;100.000000;1.495213
28.112579;100.000000;1.495213
28.110638;100.000000;1.495875
28.139481;100.000000;1.491625
28.139481;100.000000;1.491625
28.139481;100.000000;1.491625
28.139481;100.000000;1.491625
28.124039;100.000000;1.495781
28.123316;100.000000;1.496312
28.123316;100.000000;1.496312
28.122032;100.000000;1.496869
28.142962;100.000000;1.490294
28.146017;100.000000;1.489225
28.150419;100.000000;1.486581
28.149576;100.000000;1.486331
28.141602;100.000000;1.486856
28.142092;100.000000;1.487062
28.142092;100.000000;1.487062
28.142092;100.000000;1.487062
28.133638;100.000000;1.494550
28.133476;100.000000;1.494656
28.133476;100.000000;1.494656
28.134018;100.000000;1.494863
28.128691;100.000000;1.501556
28.128691;100.000000;1.501556
28.131340;100.000000;1.500919
28.131340;100.000000;1.500919
28.167749;100.000000;1.488788
28.167749;100.000000;1.488788
28.167749;100.000000;1.488788
28.167749;100.000000;1.488788
28.157310;100.000000;1.495825
28.157310;100.000000;1.495825
28.157310;100.000000;1.495825
28.155325;100.000000;1.496812
28.181383;100.000000;1.492887
28.181383;100.000000;1.492887
28.181383;100.000000;1.492887
28.181383;100.000000;1.492887
28.184887;100.000000;1.490156
28.184887;100.000000;1.490156
28.184887;100.000000;1.490156
28.184010;100.000000;1.490800
28.172508;100.000000;1.497394
28.172508;100.000000;1.497394
28.170317;100.000000;1.498263
28.170317;100.000000;1.498263
28.198584;100.000000;1.486319
28.198584;100.000000;1.486319
28.198584;100.000000;1.486319
28.198584;100.000000;1.486319
28.169926;100.000000;1.490194
28.169926;100.000000;1.490194
28.169060;100.000000;1.490613
28.169060;100.000000;1.490613
28.144836;100.000000;1.500306
28.144836;100.000000;1.500306
28.144192;100.000000;1.500644
28.144192;100.000000;1.500644
28.165047;100.000000;1.484887
28.165047;100.000000;1.484887
28.162872;100.000000;1.485550
28.162872;100.000000;1.485550
28.140741;100.000000;1.494969
28.140741;100.000000;1.494969
28.140221;100.000000;1.495288
28.140221;100.000000;1.495288
28.141186;100.000000;1.495312
28.153902;100.000000;1.490856
28.153902;100.000000;1.490856
28.163452;100.000000;1.487681
28.145664;100.000000;1.486881
28.144314;100.000000;1.487419
28.144749;100.000000;1.487412
28.144749;100.000000;1.487412
28.123808;100.000000;1.496975
28.123127;100.000000;1.497419
28.123127;100.000000;1.497419
28.121944;100.000000;1.497956
28.152946;100.000000;1.483700
28.152946;100.000000;1.483700
28.152946;100.000000;1.483700
28.152946;100.000000;1.483700
28.130226;100.000000;1.489331
28.129568;100.000000;1.489763
28.129568;100.000000;1.489763
28.127657;100.000000;1.490425
28.110943;100.000000;1.499338
28.109749;100.000000;1.499894
28.109749;100.000000;1.499894
28.109240;100.000000;1.500325
28.148134;100.000000;1.479656
28.147291;100.000000;1.479831
28.147291;100.000000;1.479831
28.147125;100.000000;1.480106
28.140339;100.000000;1.486550
28.139576;100.000000;1.486987
28.139576;100.000000;1.486987
28.139433;100.000000;1.487313
28.132208;100.000000;1.494094
28.132759;100.000000;1.494300
28.132759;100.000000;1.494300
28.132759;100.000000;1.494300
28.125542;100.000000;1.501788
28.125395;100.000000;1.501894
28.125395;100.000000;1.501894
28.125395;100.000000;1.501894
28.168566;100.000000;1.488100
28.167383;100.000000;1.488644
28.167383;100.000000;1.488644
28.167383;100.000000;1.488644
28.156876;100.000000;1.495900
28.156876;100.000000;1.495900
28.156876;100.000000;1.495900
28.156876;100.000000;1.495900
28.168852;100.000000;1.496494
28.168852;100.000000;1.496494
28.188395;100.000000;1.490788
28.193911;100.000000;1.489050
28.169830;100.000000;1.493500
28.167414;100.000000;1.494269
28.167414;100.000000;1.494269
28.166393;100.000000;1.494719
28.148123;100.000000;1.500844
28.153105;100.000000;1.498894
28.153105;100.000000;1.498894
28.160023;100.000000;1.496256
28.180288;100.000000;1.482325
28.180288;100.000000;1.482325
28.178200;100.000000;1.483306
28.178200;100.000000;1.483306
28.166079;100.000000;1.490350
28.166079;100.000000;1.490350
28.165785;100.000000;1.490669
28.165785;100.000000;1.490669
28.156620;100.000000;1.497162
28.156620;100.000000;1.497162
28.155495;100.000000;1.497925
28.155495;100.000000;1.497925
28.178467;100.000000;1.487075
28.178467;100.000000;1.487075
28.177395;100.000000;1.485088
28.177395;100.000000;1.484700
28.165279;100.000000;1.490706
28.165279;100.000000;1.490706
28.165606;100.000000;1.490913
28.165606;100.000000;1.490913
28.154812;100.000000;1.498069
28.154148;100.000000;1.498400
28.153950;100.000000;1.498506
28.153950;100.000000;1.498506
28.195950;100.000000;1.485356
28.195950;100.000000;1.485356
28.193354;100.000000;1.485656
28.192480;100.000000;1.485925
28.179899;100.000000;1.492525
28.179476;100.000000;1.492850
28.179476;100.000000;1.492850
28.179476;100.000000;1.492850
28.167736;100.000000;1.499863
28.166788;100.000000;1.500300
28.166788;100.000000;1.500300
28.166458;100.000000;1.500625
28.204498;100.000000;1.486806
28.204557;100.000000;1.487013
28.204557;100.000000;1.487013
28.203342;100.000000;1.487450
28.189018;100.000000;1.494144
28.188173;100.000000;1.494475
28.188173;100.000000;1.494475
28.188086;100.000000;1.494787
28.175772;100.000000;1.501400
28.174536;100.000000;1.501944
28.173624;100.000000;1.502244
28.173624;100.000000;1.502244
28.193281;100.000000;1.484919
28.191946;100.000000;1.485450
28.191946;100.000000;1.485450
28.190166;100.000000;1.486006
28.165176;100.000000;1.495000
28.164206;100.000000;1.495444
28.164206;100.000000;1.495444
28.163134;100.000000;1.495975
28.166796;100.000000;1.493769
28.169266;100.000000;1.492875
28.169266;100.000000;1.492875
28.169266;100.000000;1.492875
28.157711;100.000000;1.490075
28.157473;100.000000;1.490188
28.157473;100.000000;1.490188
28.155090;100.000000;1.490969
28.134239;100.000000;1.499738
28.134109;100.000000;1.500294
28.134109;100.000000;1.500294
28.133430;100.000000;1.500725
28.160921;100.000000;1.482206
28.161327;100.000000;1.482200
28.161327;100.000000;1.482200
28.159761;100.000000;1.482756
28.138317;100.000000;1.491750
28.137329;100.000000;1.492306
28.137329;100.000000;1.492306
28.136692;100.000000;1.492725
28.118574;100.000000;1.501637
28.114290;100.000000;1.502531
28.114290;100.000000;1.502531
28.114290;100.000000;1.502531
28.143970;100.000000;1.484194
28.143215;100.000000;1.484625
28.143215;100.000000;1.484625
28.141020;100.000000;1.485394
28.123064;100.000000;1.494150
28.121780;100.000000;1.494706
28.121117;100.000000;1.495150
28.121117;100.000000;1.495150
28.114248;100.000000;1.499187
28.123392;100.000000;1.495881
28.125795;100.000000;1.495100
28.133595;100.000000;1.492488
28.146812;100.000000;1.482838
28.146812;100.000000;1.482838
28.145813;100.000000;1.483600
28.145813;100.000000;1.483600
28.138073;100.000000;1.490638
28.138073;100.000000;1.490638
28.137327;100.000000;1.491075
28.137327;100.000000;1.491075
28.130415;100.000000;1.498075
28.130367;100.000000;1.498394
28.130821;100.000000;1.498387
28.130821;100.000000;1.498387
28.163044;100.000000;1.486106
28.163044;100.000000;1.486106
28.160988;100.000000;1.483569
28.160988;100.000000;1.483569
28.138561;100.000000;1.490388
28.138561;100.000000;1.490388
28.137165;100.000000;1.490944
28.136593;100.000000;1.491275
28.117666;100.000000;1.500419
28.116526;100.000000;1.500956
28.117002;100.000000;1.500950
28.115864;100.000000;1.501406
28.140047;100.000000;1.485363
28.139246;100.000000;1.485806
28.139246;100.000000;1.485806
28.137941;100.000000;1.486344
28.120359;100.000000;1.495213
28.118349;100.000000;1.495875
28.118349;100.000000;1.495875
28.117706;100.000000;1.496319
28.145784;100.000000;1.487481
28.145784;100.000000;1.487481
28.145784;100.000000;1.487481
28.145784;100.000000;1.487481
28.129257;100.000000;1.487225
28.127924;100.000000;1.487781
28.127924;100.000000;1.487781
28.127283;100.000000;1.488212
28.109650;100.000000;1.497231
28.109053;100.000000;1.497762
28.109053;100.000000;1.497762
28.107872;100.000000;1.498319
28.143795;100.000000;1.482506
28.144016;100.000000;1.481456
28.144054;100.000000;1.480731
28.143219;100.000000;1.480681
28.135981;100.000000;1.485306
28.136511;100.000000;1.485512
28.136511;100.000000;1.485512
28.136511;100.000000;1.485512
28.128769;100.000000;1.493000
28.128614;100.000000;1.493106
28.128614;100.000000;1.493106
28.129190;100.000000;1.493312
28.123068;100.000000;1.500363
28.122925;100.000000;1.500469
28.122925;100.000000;1.500469
28.122925;100.000000;1.500469
28.154222;100.000000;1.489969
28.154638;100.000000;1.489962
28.154638;100.000000;1.489962
28.153128;100.000000;1.490519
28.132633;100.000000;1.499500
28.131701;100.000000;1.500056
28.131701;100.000000;1.500056
28.131037;100.000000;1.500487
28.157238;100.000000;1.483675
28.152901;100.000000;1.484731
28.152901;100.000000;1.484731
28.152206;100.000000;1.485069
28.131979;100.000000;1.494081
28.131311;100.000000;1.494513
28.131311;100.000000;1.494513
28.129238;100.000000;1.495281
28.122311;100.000000;1.498681
28.130331;100.000000;1.495988
28.132507;100.000000;1.495200
28.140060;100.000000;1.492587
28.139732;100.000000;1.486169
28.139006;100.000000;1.486600
28.137604;100.000000;1.487156
28.137604;100.000000;1.487156
28.118017;100.000000;1.496706
28.118017;100.000000;1.496706
28.117516;100.000000;1.497125
28.117516;100.000000;1.497125
28.146608;100.000000;1.487769
28.146608;100.000000;1.487769
28.146608;100.000000;1.487769
28.146902;100.000000;1.482750
28.128004;100.000000;1.488500
28.128004;100.000000;1.488500
28.126102;100.000000;1.489162
28.126102;100.000000;1.489162
28.108633;100.000000;1.498581
28.108633;100.000000;1.498581
28.108130;100.000000;1.499012
28.108130;100.000000;1.499012
28.139296;100.000000;1.481938
28.139296;100.000000;1.481938
28.139296;100.000000;1.481938
28.139296;100.000000;1.481938
28.116611;100.000000;1.491031
28.115471;100.000000;1.491569
28.115952;100.000000;1.491562
28.115952;100.000000;1.491562
28.098759;100.000000;1.501100
28.098255;100.000000;1.501544
28.098255;100.000000;1.501544
28.098267;100.000000;1.501775
28.129448;100.000000;1.491950
28.127573;100.000000;1.492606
28.127573;100.000000;1.492606
28.126829;100.000000;1.493056
28.108654;100.000000;1.502469
28.107815;100.000000;1.502644
28.106329;100.000000;1.502919
28.106033;100.000000;1.502925
28.143438;100.000000;1.483788
28.142473;100.000000;1.484331
28.142473;100.000000;1.484331
28.141691;100.000000;1.484769
28.135263;100.000000;1.491263
28.135254;100.000000;1.491569
28.135254;100.000000;1.491569
28.134399;100.000000;1.492106
28.129011;100.000000;1.498575
28.128334;100.000000;1.499012
28.128334;100.000000;1.499012
28.128269;100.000000;1.499338
28.170639;100.000000;1.485706
28.170931;100.000000;1.485912
28.170931;100.000000;1.485912
28.170931;100.000000;1.485912
28.158884;100.000000;1.493375
28.158678;100.000000;1.493481
28.158678;100.000000;1.493481
28.159048;100.000000;1.493688
28.150097;100.000000;1.500300
28.149084;100.000000;1.500844
28.149084;100.000000;1.500844
28.149084;100.000000;1.500844
28.178394;100.000000;1.490019
28.178770;100.000000;1.490013
28.178770;100.000000;1.490013
28.177090;100.000000;1.490569
28.153740;100.000000;1.499556
28.152590;100.000000;1.500119
28.152590;100.000000;1.500119
28.151781;100.000000;1.500550
28.192537;100.000000;1.485981
28.192678;100.000000;1.486187
28.192678;100.000000;1.486187
28.192678;100.000000;1.486187
28.178484;100.000000;1.493344
28.178484;100.000000;1.493344
28.178484;100.000000;1.493344
28.177696;100.000000;1.493987
28.166580;100.000000;1.500600
28.166580;100.000000;1.500600
28.164492;100.000000;1.501581
28.165884;100.000000;1.501500
28.202705;100.000000;1.488000
28.202705;100.000000;1.488000
28.202156;100.000000;1.488319
28.202156;100.000000;1.488319
28.188871;100.000000;1.494787
28.188871;100.000000;1.494787
28.187298;100.000000;1.495550
28.187298;100.000000;1.495550
28.184652;100.000000;1.499369
28.192356;100.000000;1.497244
28.194511;100.000000;1.496600
28.202219;100.000000;1.494431
28.208134;100.000000;1.489669
28.208134;100.000000;1.489669
28.208166;100.000000;1.489875
28.208166;100.000000;1.489875
28.192217;100.000000;1.497006
28.192217;100.000000;1.497006
28.191093;100.000000;1.497444
28.191093;100.000000;1.497444
28.230560;100.000000;1.485862
28.230560;100.000000;1.485862
28.228867;100.000000;1.485206
28.227804;100.000000;1.485031
28.211031;100.000000;1.491075
28.210394;100.000000;1.491400
28.210394;100.000000;1.491400
28.210394;100.000000;1.491400
28.194685;100.000000;1.498438
28.193550;100.000000;1.498875
28.193550;100.000000;1.498875
28.193035;100.000000;1.499200
28.217234;100.000000;1.483644
28.217234;100.000000;1.483644
28.217234;100.000000;1.483644
28.217234;100.000000;1.483644
28.185841;100.000000;1.491044
28.185083;100.000000;1.491475
28.185083;100.000000;1.491475
28.182491;100.000000;1.492138
28.159462;100.000000;1.501012
28.157928;100.000000;1.501569
28.156527;100.000000;1.501981
28.155602;100.000000;1.502156
28.175529;100.000000;1.485844
28.174284;100.000000;1.486387
28.174284;100.000000;1.486387
28.172628;100.000000;1.486944
28.149597;100.000000;1.495963
28.148737;100.000000;1.496406
28.148737;100.000000;1.496406
28.147800;100.000000;1.496938
28.174522;100.000000;1.487581
28.174522;100.000000;1.487581
28.175900;100.000000;1.483481
28.175900;100.000000;1.483481
28.152369;100.000000;1.488175
28.152138;100.000000;1.488287
28.152138;100.000000;1.488287
28.149801;100.000000;1.489069
28.130791;100.000000;1.497838
28.130810;100.000000;1.498144
28.130810;100.000000;1.498144
28.130087;100.000000;1.498587
28.164856;100.000000;1.480606
28.163982;100.000000;1.480556
28.163918;100.000000;1.480056
28.163918;100.000000;1.480056
28.154835;100.000000;1.485363
28.154835;100.000000;1.485363
28.154835;100.000000;1.485363
28.153427;100.000000;1.486250
28.133381;100.000000;1.495137
28.131289;100.000000;1.495906
28.131289;100.000000;1.495906
28.130522;100.000000;1.496356
28.143015;100.000000;1.492425
28.154884;100.000000;1.488325
28.154884;100.000000;1.488325
28.154884;100.000000;1.488325
28.153828;100.000000;1.483500
28.153828;100.000000;1.483500
28.151915;100.000000;1.484481
28.151915;100.000000;1.484481
28.143551;100.000000;1.491475
28.143551;100.000000;1.491475
28.143412;100.000000;1.491794
28.143412;100.000000;1.491794
28.136978;100.000000;1.498263
28.136978;100.000000;1.498263
28.136124;100.000000;1.499025
28.136124;100.000000;1.499025
28.169790;100.000000;1.487831
28.169790;100.000000;1.487831
28.169008;100.000000;1.488169
28.169008;100.000000;1.488169
28.146246;100.000000;1.497575
28.146246;100.000000;1.497575
28.144226;100.000000;1.498237
28.144226;100.000000;1.498237
28.190485;100.000000;1.482781
28.190485;100.000000;1.482781
28.187992;100.000000;1.482269
28.187992;100.000000;1.482269
28.162104;100.000000;1.491600
28.160717;100.000000;1.491600
28.160542;100.000000;1.492156
28.160542;100.000000;1.492156
28.138411;100.000000;1.501581
28.136852;100.000000;1.502125
28.135403;100.000000;1.502275
28.135332;100.000000;1.502169
28.169411;100.000000;1.482575
28.168440;100.000000;1.483013
28.168440;100.000000;1.483013
28.168095;100.000000;1.483338
28.157330;100.000000;1.490144
28.157711;100.000000;1.490350
28.157711;100.000000;1.490350
28.156828;100.000000;1.490788
28.148014;100.000000;1.497481
28.147200;100.000000;1.497919
28.147200;100.000000;1.497919
28.147648;100.000000;1.498125
28.185431;100.000000;1.486887
28.185431;100.000000;1.486887
28.185431;100.000000;1.486887
28.185431;100.000000;1.486887
28.158800;100.000000;1.495944
28.157776;100.000000;1.496475
28.157776;100.000000;1.496475
28.156250;100.000000;1.497031
28.182865;100.000000;1.486912
28.187086;100.000000;1.483844
28.186611;100.000000;1.482669
28.185699;100.000000;1.482469
28.173603;100.000000;1.484206
28.173874;100.000000;1.484413
28.173874;100.000000;1.484413
28.173874;100.000000;1.484413
28.161427;100.000000;1.491875
28.161217;100.000000;1.491981
28.161217;100.000000;1.491981
28.161570;100.000000;1.492188
28.152443;100.000000;1.498775
28.151409;100.000000;1.499319
28.151409;100.000000;1.499319
28.151409;100.000000;1.499319
28.192720;100.000000;1.485944
28.192720;100.000000;1.485944
28.192720;100.000000;1.485944
28.192720;100.000000;1.485944
28.178144;100.000000;1.493188
28.178144;100.000000;1.493188
28.178144;100.000000;1.493188
28.175831;100.000000;1.494175
28.165003;100.000000;1.500756
28.165329;100.000000;1.500962
28.165329;100.000000;1.500962
28.165329;100.000000;1.500962
28.191597;100.000000;1.490419
28.190512;100.000000;1.490850
28.190512;100.000000;1.490850
28.187906;100.000000;1.491619
28.164507;100.000000;1.500375
28.162937;100.000000;1.500931
28.162058;100.000000;1.501362
28.162058;100.000000;1.501362
28.193363;100.000000;1.480587
28.193363;100.000000;1.480587
28.192877;100.000000;1.480906
28.192877;100.000000;1.480906
28.180506;100.000000;1.487400
28.180506;100.000000;1.487400
28.179020;100.000000;1.488163
28.179020;100.000000;1.488163
28.163906;100.000000;1.495869
28.163906;100.000000;1.495869
28.163158;100.000000;1.496206
28.163158;100.000000;1.496206
28.171467;100.000000;1.491450
28.183182;100.000000;1.488312
28.186613;100.000000;1.487188
28.190453;100.000000;1.487188
28.177765;100.000000;1.484069
28.177765;100.000000;1.484069
28.176733;100.000000;1.484506
28.176733;100.000000;1.484506
28.154934;100.000000;1.493500
28.154934;100.000000;1.493500
28.153425;100.000000;1.494056
28.153425;100.000000;1.494056
28.132219;100.000000;1.502006
28.135834;100.000000;1.500681
28.139467;100.000000;1.499219
28.142778;100.000000;1.498037
28.155495;100.000000;1.485813
28.154585;100.000000;1.486256
28.154585;100.000000;1.486256
28.153172;100.000000;1.486794
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
28.134682;100.000000;1.495006
